License Year,Hunting,Deer Species,Residency,Hunters,Days,Days per Hunter,Total Harvest,Bucks,Does,Fawns,Bow,Rifle,Less than 4 Points,4 or More Points
2024,416,all_deer,N,0,0,0,159,131,28,0,26,133,55,76
2024,416,all_deer,R,0,0,0,418,287,131,0,12,401,124,164
2024,416,all_deer,SUM,0,0,0,577,418,159,0,38,534,179,240
2024,416,md,N,0,0,0,118,115,3,0,26,92,55,60
2024,416,md,R,0,0,0,173,161,12,0,6,167,90,71
2024,416,md,SUM,0,0,0,291,276,15,0,32,259,145,131
2024,416,wt,N,0,0,0,41,16,26,0,0,41,0,16
2024,416,wt,R,0,0,0,245,127,119,0,6,235,34,93
2024,416,wt,SUM,0,0,0,287,143,144,0,6,276,34,109
2024,417,all_deer,N,0,0,0,42,39,3,0,0,42,10,30
2024,417,all_deer,R,0,0,0,96,81,16,0,0,96,17,64
2024,417,all_deer,SUM,0,0,0,138,120,18,0,0,138,27,93
2024,417,md,N,0,0,0,32,32,0,0,0,32,10,22
2024,417,md,R,0,0,0,42,39,3,0,0,42,11,28
2024,417,md,SUM,0,0,0,74,70,3,0,0,74,21,50
2024,417,wt,N,0,0,0,10,8,3,0,0,10,0,8
2024,417,wt,R,0,0,0,54,42,12,0,0,54,6,36
2024,417,wt,SUM,0,0,0,65,50,15,0,0,65,6,44
2024,418,all_deer,N,0,0,0,70,50,18,2,5,64,29,21
2024,418,all_deer,R,0,0,0,279,219,60,0,6,270,62,158
2024,418,all_deer,SUM,0,0,0,349,269,78,2,11,334,91,179
2024,418,md,N,0,0,0,42,42,0,0,3,39,29,13
2024,418,md,R,0,0,0,108,108,0,0,3,102,59,50
2024,418,md,SUM,0,0,0,150,150,0,0,6,141,87,63
2024,418,wt,N,0,0,0,28,8,18,2,3,25,0,8
2024,418,wt,R,0,0,0,171,111,60,0,3,168,3,108
2024,418,wt,SUM,0,0,0,199,119,78,2,6,193,3,116
2024,419,all_deer,N,0,0,0,142,110,32,0,3,140,21,89
2024,419,all_deer,R,0,0,0,445,355,90,0,6,434,71,284
2024,419,all_deer,SUM,0,0,0,588,465,122,0,9,574,92,373
2024,419,md,N,0,0,0,90,89,1,0,0,90,21,68
2024,419,md,R,0,0,0,226,201,25,0,6,220,50,152
2024,419,md,SUM,0,0,0,316,290,26,0,6,310,70,220
2024,419,wt,N,0,0,0,52,21,31,0,3,50,0,21
2024,419,wt,R,0,0,0,219,154,65,0,0,214,22,133
2024,419,wt,SUM,0,0,0,271,175,96,0,3,264,22,154
2024,420,all_deer,N,0,0,0,34,31,3,0,3,31,13,18
2024,420,all_deer,R,0,0,0,81,59,22,0,0,77,12,46
2024,420,all_deer,SUM,0,0,0,115,90,24,0,3,109,26,65
2024,420,md,N,0,0,0,34,31,3,0,3,31,13,18
2024,420,md,R,0,0,0,37,37,0,0,0,37,9,28
2024,420,md,SUM,0,0,0,71,69,3,0,3,69,22,46
2024,420,wt,N,0,0,0,0,0,0,0,0,0,0,0
2024,420,wt,R,0,0,0,43,22,22,0,0,40,3,19
2024,420,wt,SUM,0,0,0,43,22,22,0,0,40,3,19
2024,421,all_deer,N,0,0,0,68,58,10,0,3,65,11,47
2024,421,all_deer,R,0,0,0,753,546,204,3,20,732,174,373
2024,421,all_deer,SUM,0,0,0,820,604,213,3,23,797,184,420
2024,421,md,N,0,0,0,31,31,0,0,0,31,8,24
2024,421,md,R,0,0,0,381,320,61,0,6,375,111,209
2024,421,md,SUM,0,0,0,413,352,61,0,6,407,119,232
2024,421,wt,N,0,0,0,36,26,10,0,3,33,3,24
2024,421,wt,R,0,0,0,371,226,142,3,14,357,62,164
2024,421,wt,SUM,0,0,0,407,252,152,3,17,391,65,187
2024,422,all_deer,N,0,0,0,54,42,12,0,0,54,13,29
2024,422,all_deer,R,0,0,0,220,152,68,0,3,214,46,105
2024,422,all_deer,SUM,0,0,0,274,193,80,0,3,267,60,134
2024,422,md,N,0,0,0,29,29,0,0,0,29,11,18
2024,422,md,R,0,0,0,108,87,21,0,0,104,31,56
2024,422,md,SUM,0,0,0,136,115,21,0,0,133,41,74
2024,422,wt,N,0,0,0,25,13,12,0,0,25,3,11
2024,422,wt,R,0,0,0,112,65,47,0,3,109,16,50
2024,422,wt,SUM,0,0,0,137,78,59,0,3,134,18,60
2024,424,all_deer,N,0,0,0,24,24,0,0,0,24,5,18
2024,424,all_deer,R,0,0,0,28,16,12,0,3,22,9,6
2024,424,all_deer,SUM,0,0,0,51,39,12,0,3,45,15,25
2024,424,md,N,0,0,0,21,21,0,0,0,21,5,16
2024,424,md,R,0,0,0,16,16,0,0,0,16,9,6
2024,424,md,SUM,0,0,0,36,36,0,0,0,36,15,22
2024,424,wt,N,0,0,0,3,3,0,0,0,3,0,3
2024,424,wt,R,0,0,0,12,0,12,0,3,6,0,0
2024,424,wt,SUM,0,0,0,15,3,12,0,3,9,0,3
2024,425,all_deer,N,0,0,0,48,27,21,0,0,48,9,18
2024,425,all_deer,R,0,0,0,192,124,66,3,15,177,49,74
2024,425,all_deer,SUM,0,0,0,240,151,87,3,15,225,58,93
2024,425,md,N,0,0,0,22,17,5,0,0,22,6,11
2024,425,md,R,0,0,0,108,83,25,0,12,96,43,40
2024,425,md,SUM,0,0,0,130,100,30,0,12,118,49,51
2024,425,wt,N,0,0,0,26,11,15,0,0,26,3,8
2024,425,wt,R,0,0,0,85,40,41,3,3,82,6,34
2024,425,wt,SUM,0,0,0,110,51,57,3,3,108,9,42
2024,426,all_deer,N,0,0,0,178,151,27,0,3,176,50,102
2024,426,all_deer,R,0,0,0,449,414,36,0,3,447,120,294
2024,426,all_deer,SUM,0,0,0,627,565,63,0,5,622,170,395
2024,426,md,N,0,0,0,130,125,5,0,0,130,50,75
2024,426,md,R,0,0,0,368,352,16,0,0,368,108,244
2024,426,md,SUM,0,0,0,498,477,21,0,0,498,157,320
2024,426,wt,N,0,0,0,48,26,22,0,3,45,0,26
2024,426,wt,R,0,0,0,81,62,20,0,3,79,12,50
2024,426,wt,SUM,0,0,0,129,88,41,0,5,124,12,76
2024,441,all_deer,N,0,0,0,13,8,5,0,0,13,3,5
2024,441,all_deer,R,0,0,0,261,184,77,0,0,253,28,154
2024,441,all_deer,SUM,0,0,0,274,192,82,0,0,266,30,159
2024,441,md,N,0,0,0,5,3,3,0,0,5,0,3
2024,441,md,R,0,0,0,120,109,12,0,0,120,19,90
2024,441,md,SUM,0,0,0,125,111,14,0,0,125,19,93
2024,441,wt,N,0,0,0,8,5,3,0,0,8,3,3
2024,441,wt,R,0,0,0,141,76,66,0,0,132,9,63
2024,441,wt,SUM,0,0,0,149,81,68,0,0,140,12,66
2024,442,all_deer,N,0,0,0,29,24,5,0,0,29,5,18
2024,442,all_deer,R,0,0,0,87,59,29,0,3,81,28,31
2024,442,all_deer,SUM,0,0,0,116,82,34,0,3,110,33,49
2024,442,md,N,0,0,0,16,16,0,0,0,16,3,13
2024,442,md,R,0,0,0,22,19,3,0,0,22,16,3
2024,442,md,SUM,0,0,0,37,34,3,0,0,37,18,16
2024,442,wt,N,0,0,0,13,8,5,0,0,13,3,5
2024,442,wt,R,0,0,0,66,40,26,0,3,60,12,28
2024,442,wt,SUM,0,0,0,79,48,31,0,3,73,15,33
2024,444,all_deer,N,0,0,0,45,26,19,0,3,42,3,23
2024,444,all_deer,R,0,0,0,692,430,262,0,46,643,102,328
2024,444,all_deer,SUM,0,0,0,736,456,281,0,48,685,105,351
2024,444,md,N,0,0,0,1,0,1,0,0,1,0,0
2024,444,md,R,0,0,0,158,111,47,0,9,149,37,74
2024,444,md,SUM,0,0,0,159,111,48,0,9,150,37,74
2024,444,wt,N,0,0,0,43,26,18,0,3,41,3,23
2024,444,wt,R,0,0,0,534,319,215,0,37,494,65,254
2024,444,wt,SUM,0,0,0,577,344,233,0,39,535,67,277
2024,445,all_deer,N,0,0,0,125,66,60,0,0,125,24,42
2024,445,all_deer,R,0,0,0,901,535,357,9,18,877,185,340
2024,445,all_deer,SUM,0,0,0,1026,600,417,9,18,1002,209,382
2024,445,md,N,0,0,0,31,31,0,0,0,31,11,21
2024,445,md,R,0,0,0,287,269,18,0,3,284,114,152
2024,445,md,SUM,0,0,0,319,300,18,0,3,316,125,173
2024,445,wt,N,0,0,0,94,34,60,0,0,94,13,21
2024,445,wt,R,0,0,0,614,266,339,9,15,593,71,189
2024,445,wt,SUM,0,0,0,707,300,399,9,15,686,84,210
2024,446,all_deer,N,0,0,0,83,63,20,0,5,78,26,37
2024,446,all_deer,R,0,0,0,285,198,84,3,6,278,34,164
2024,446,all_deer,SUM,0,0,0,368,261,104,3,11,356,60,200
2024,446,md,N,0,0,0,50,47,3,0,3,47,26,21
2024,446,md,R,0,0,0,87,87,0,0,3,84,25,62
2024,446,md,SUM,0,0,0,136,134,3,0,6,131,51,83
2024,446,wt,N,0,0,0,33,16,18,0,3,31,0,16
2024,446,wt,R,0,0,0,198,111,84,3,3,195,9,102
2024,446,wt,SUM,0,0,0,231,127,102,3,6,226,9,118
2024,447,all_deer,N,0,0,0,129,94,35,0,5,124,31,63
2024,447,all_deer,R,0,0,0,974,795,177,3,23,948,182,612
2024,447,all_deer,SUM,0,0,0,1103,889,211,3,28,1072,214,675
2024,447,md,N,0,0,0,76,73,3,0,3,73,26,47
2024,447,md,R,0,0,0,505,475,30,0,8,497,127,348
2024,447,md,SUM,0,0,0,581,548,33,0,10,571,153,395
2024,447,wt,N,0,0,0,53,21,32,0,3,51,5,16
2024,447,wt,R,0,0,0,469,320,146,3,15,451,56,264
2024,447,wt,SUM,0,0,0,522,341,178,3,18,501,61,280
2024,448,all_deer,N,0,0,0,65,41,25,0,3,63,7,34
2024,448,all_deer,R,0,0,0,202,111,90,0,0,202,40,71
2024,448,all_deer,SUM,0,0,0,267,152,115,0,3,265,47,105
2024,448,md,N,0,0,0,47,37,10,0,3,44,5,31
2024,448,md,R,0,0,0,128,77,50,0,0,128,31,46
2024,448,md,SUM,0,0,0,174,114,60,0,3,172,36,78
2024,448,wt,N,0,0,0,19,4,15,0,0,19,2,3
2024,448,wt,R,0,0,0,74,34,40,0,0,74,9,25
2024,448,wt,SUM,0,0,0,93,38,55,0,0,93,11,27
2024,450,all_deer,N,0,0,0,36,26,10,0,0,36,13,13
2024,450,all_deer,R,0,0,0,218,147,71,0,3,212,31,116
2024,450,all_deer,SUM,0,0,0,254,173,81,0,3,248,44,129
2024,450,md,N,0,0,0,18,16,2,0,0,18,8,8
2024,450,md,R,0,0,0,97,73,24,0,0,94,16,57
2024,450,md,SUM,0,0,0,114,88,26,0,0,112,23,65
2024,450,wt,N,0,0,0,18,11,8,0,0,18,5,5
2024,450,wt,R,0,0,0,122,74,47,0,3,118,16,59
2024,450,wt,SUM,0,0,0,140,85,55,0,3,137,21,64
2024,451,all_deer,N,0,0,0,11,11,0,0,5,5,3,8
2024,451,all_deer,R,0,0,0,39,34,5,0,0,36,19,16
2024,451,all_deer,SUM,0,0,0,49,45,5,0,5,41,21,23
2024,451,md,N,0,0,0,8,8,0,0,3,5,3,5
2024,451,md,R,0,0,0,22,22,0,0,0,19,9,12
2024,451,md,SUM,0,0,0,30,30,0,0,3,24,12,18
2024,451,wt,N,0,0,0,3,3,0,0,3,0,0,3
2024,451,wt,R,0,0,0,17,12,5,0,0,17,9,3
2024,451,wt,SUM,0,0,0,20,15,5,0,3,17,9,6
2024,452,all_deer,N,0,0,0,131,105,27,0,3,129,45,60
2024,452,all_deer,R,0,0,0,219,164,56,0,8,209,62,102
2024,452,all_deer,SUM,0,0,0,351,269,82,0,11,337,106,162
2024,452,md,N,0,0,0,79,79,0,0,3,76,37,42
2024,452,md,R,0,0,0,133,127,6,0,3,130,56,71
2024,452,md,SUM,0,0,0,211,205,6,0,6,206,92,113
2024,452,wt,N,0,0,0,53,26,27,0,0,53,8,18
2024,452,wt,R,0,0,0,87,37,50,0,5,79,6,31
2024,452,wt,SUM,0,0,0,139,63,76,0,5,132,14,49
2024,455,all_deer,N,0,0,0,10,3,7,0,0,10,0,3
2024,455,all_deer,R,0,0,0,24,18,6,0,3,21,3,15
2024,455,all_deer,SUM,0,0,0,34,21,13,0,3,31,3,17
2024,455,md,N,0,0,0,0,0,0,0,0,0,0,0
2024,455,md,R,0,0,0,6,6,0,0,0,6,0,6
2024,455,md,SUM,0,0,0,6,6,0,0,0,6,0,6
2024,455,wt,N,0,0,0,10,3,7,0,0,10,0,3
2024,455,wt,R,0,0,0,17,11,6,0,3,14,3,8
2024,455,wt,SUM,0,0,0,27,14,13,0,3,24,3,11
2024,471,all_deer,N,0,0,0,75,67,9,0,0,73,16,51
2024,471,all_deer,R,0,0,0,436,385,50,0,3,433,148,237
2024,471,all_deer,SUM,0,0,0,511,452,59,0,3,505,164,288
2024,471,md,N,0,0,0,67,64,3,0,0,65,16,48
2024,471,md,R,0,0,0,354,324,31,0,3,351,139,185
2024,471,md,SUM,0,0,0,422,388,34,0,3,416,155,233
2024,471,wt,N,0,0,0,8,3,5,0,0,8,0,3
2024,471,wt,R,0,0,0,81,62,20,0,0,81,9,53
2024,471,wt,SUM,0,0,0,89,65,25,0,0,89,9,55
2024,4XX,all_deer,N,0,0,0,50,29,21,0,0,50,8,21
2024,4XX,all_deer,R,0,0,0,151,117,30,3,0,151,40,77
2024,4XX,all_deer,SUM,0,0,0,200,146,51,3,0,200,48,98
2024,4XX,md,N,0,0,0,21,18,3,0,0,21,5,13
2024,4XX,md,R,0,0,0,96,77,15,3,0,96,28,50
2024,4XX,md,SUM,0,0,0,117,96,18,3,0,117,33,63
2024,4XX,wt,N,0,0,0,29,11,18,0,0,29,3,8
2024,4XX,wt,R,0,0,0,55,40,15,0,0,55,12,28
2024,4XX,wt,SUM,0,0,0,84,51,33,0,0,84,15,36
2024,502,all_deer,N,0,0,0,35,26,9,0,0,35,8,18
2024,502,all_deer,R,0,0,0,807,614,193,0,39,765,213,396
2024,502,all_deer,SUM,0,0,0,842,640,202,0,39,800,221,414
2024,502,md,N,0,0,0,20,18,1,0,0,20,5,13
2024,502,md,R,0,0,0,486,416,70,0,10,473,161,250
2024,502,md,SUM,0,0,0,506,435,71,0,10,492,166,264
2024,502,wt,N,0,0,0,16,8,8,0,0,16,3,5
2024,502,wt,R,0,0,0,321,198,123,0,29,292,52,145
2024,502,wt,SUM,0,0,0,337,205,131,0,29,308,55,151
2024,515,all_deer,N,0,0,0,116,92,24,0,0,116,18,73
2024,515,all_deer,R,0,0,0,1007,821,176,9,9,992,349,472
2024,515,all_deer,SUM,0,0,0,1123,913,201,9,9,1107,368,545
2024,515,md,N,0,0,0,74,66,8,0,0,74,18,47
2024,515,md,R,0,0,0,645,583,59,3,3,636,284,298
2024,515,md,SUM,0,0,0,719,648,68,3,3,710,303,345
2024,515,wt,N,0,0,0,42,26,16,0,0,42,0,26
2024,515,wt,R,0,0,0,362,239,117,6,6,356,65,174
2024,515,wt,SUM,0,0,0,404,265,133,6,6,398,65,200
2024,525,all_deer,N,0,0,0,169,136,33,0,5,164,42,94
2024,525,all_deer,R,0,0,0,1030,673,354,3,19,1010,235,432
2024,525,all_deer,SUM,0,0,0,1199,809,387,3,25,1174,277,526
2024,525,md,N,0,0,0,69,68,1,0,0,69,29,39
2024,525,md,R,0,0,0,328,294,35,0,3,325,121,173
2024,525,md,SUM,0,0,0,398,362,36,0,3,395,149,212
2024,525,wt,N,0,0,0,100,68,32,0,5,94,13,55
2024,525,wt,R,0,0,0,702,379,320,3,16,685,114,259
2024,525,wt,SUM,0,0,0,801,447,351,3,22,780,128,314
2024,535,all_deer,N,0,0,0,111,90,22,0,6,105,14,76
2024,535,all_deer,R,0,0,0,498,372,122,4,24,471,92,280
2024,535,all_deer,SUM,0,0,0,609,462,143,4,30,576,106,356
2024,535,md,N,0,0,0,48,45,3,0,2,47,11,34
2024,535,md,R,0,0,0,216,192,25,0,5,211,64,127
2024,535,md,SUM,0,0,0,264,237,28,0,7,258,76,161
2024,535,wt,N,0,0,0,63,45,18,0,4,59,3,42
2024,535,wt,R,0,0,0,282,181,97,4,19,260,28,153
2024,535,wt,SUM,0,0,0,345,225,115,4,24,318,30,195
2024,540,all_deer,N,0,0,0,45,29,16,0,5,39,16,13
2024,540,all_deer,R,0,0,0,223,165,58,0,3,220,71,94
2024,540,all_deer,SUM,0,0,0,268,194,74,0,8,259,87,107
2024,540,md,N,0,0,0,16,16,0,0,0,16,13,3
2024,540,md,R,0,0,0,87,84,3,0,3,84,46,37
2024,540,md,SUM,0,0,0,102,99,3,0,3,99,60,40
2024,540,wt,N,0,0,0,29,13,16,0,5,24,3,11
2024,540,wt,R,0,0,0,137,81,55,0,0,137,25,57
2024,540,wt,SUM,0,0,0,166,95,71,0,5,160,27,67
2024,555,all_deer,N,0,0,0,25,18,7,0,0,25,11,8
2024,555,all_deer,R,0,0,0,189,139,50,0,7,179,34,105
2024,555,all_deer,SUM,0,0,0,214,158,56,0,7,204,45,113
2024,555,md,N,0,0,0,25,18,7,0,0,25,11,8
2024,555,md,R,0,0,0,134,105,29,0,2,129,31,74
2024,555,md,SUM,0,0,0,159,124,36,0,2,154,41,82
2024,555,wt,N,0,0,0,0,0,0,0,0,0,0,0
2024,555,wt,R,0,0,0,55,34,21,0,4,50,3,31
2024,555,wt,SUM,0,0,0,55,34,21,0,4,50,3,31
2024,565,all_deer,N,0,0,0,0,0,0,0,0,0,0,0
2024,565,all_deer,R,0,0,0,38,23,15,0,0,38,12,6
2024,565,all_deer,SUM,0,0,0,38,23,15,0,0,38,12,6
2024,565,md,N,0,0,0,0,0,0,0,0,0,0,0
2024,565,md,R,0,0,0,9,9,0,0,0,9,3,6
2024,565,md,SUM,0,0,0,9,9,0,0,0,9,3,6
2024,565,wt,N,0,0,0,0,0,0,0,0,0,0,0
2024,565,wt,R,0,0,0,29,14,15,0,0,29,9,0
2024,565,wt,SUM,0,0,0,29,14,15,0,0,29,9,0
2024,575,all_deer,N,0,0,0,67,45,22,0,5,61,15,30
2024,575,all_deer,R,0,0,0,1335,832,498,4,45,1277,334,495
2024,575,all_deer,SUM,0,0,0,1401,877,520,4,50,1339,349,525
2024,575,md,N,0,0,0,40,26,14,0,0,40,13,13
2024,575,md,R,0,0,0,619,415,204,0,16,597,232,183
2024,575,md,SUM,0,0,0,659,441,218,0,16,637,245,196
2024,575,wt,N,0,0,0,27,19,8,0,5,21,2,17
2024,575,wt,R,0,0,0,716,418,294,4,29,681,102,312
2024,575,wt,SUM,0,0,0,742,436,302,4,34,702,104,330
2024,580,all_deer,N,0,0,0,119,105,14,0,5,113,37,68
2024,580,all_deer,R,0,0,0,686,451,235,0,10,670,127,318
2024,580,all_deer,SUM,0,0,0,805,556,248,0,15,783,163,387
2024,580,md,N,0,0,0,70,68,2,0,0,70,34,34
2024,580,md,R,0,0,0,147,136,11,0,0,147,59,77
2024,580,md,SUM,0,0,0,217,204,13,0,0,217,93,111
2024,580,wt,N,0,0,0,49,37,12,0,5,44,3,34
2024,580,wt,R,0,0,0,539,315,223,0,10,523,68,241
2024,580,wt,SUM,0,0,0,588,352,236,0,15,566,71,275
2024,590,all_deer,N,0,0,0,169,156,13,0,11,158,49,107
2024,590,all_deer,R,0,0,0,1672,1296,373,3,64,1586,546,750
2024,590,all_deer,SUM,0,0,0,1841,1451,387,3,75,1744,595,856
2024,590,md,N,0,0,0,116,114,3,0,0,116,46,67
2024,590,md,R,0,0,0,841,779,61,0,6,819,405,374
2024,590,md,SUM,0,0,0,957,893,64,0,6,935,451,441
2024,590,wt,N,0,0,0,52,42,11,0,11,42,3,39
2024,590,wt,R,0,0,0,832,517,312,3,58,767,141,376
2024,590,wt,SUM,0,0,0,884,559,323,3,69,809,144,415
2024,5XX,all_deer,N,0,0,0,11,5,5,0,3,8,0,5
2024,5XX,all_deer,R,0,0,0,52,34,18,0,0,52,12,22
2024,5XX,all_deer,SUM,0,0,0,63,39,24,0,3,60,12,27
2024,5XX,md,N,0,0,0,5,5,0,0,3,3,0,5
2024,5XX,md,R,0,0,0,19,19,0,0,0,19,3,16
2024,5XX,md,SUM,0,0,0,24,24,0,0,3,21,3,21
2024,5XX,wt,N,0,0,0,5,0,5,0,0,5,0,0
2024,5XX,wt,R,0,0,0,34,16,18,0,0,34,9,6
2024,5XX,wt,SUM,0,0,0,39,16,24,0,0,39,9,6
2024,600,all_deer,N,0,0,0,285,191,94,0,0,285,31,160
2024,600,all_deer,R,0,0,0,1111,729,378,4,9,1099,260,466
2024,600,all_deer,SUM,0,0,0,1396,921,472,4,9,1384,292,626
2024,600,md,N,0,0,0,195,144,51,0,0,195,24,121
2024,600,md,R,0,0,0,670,479,191,0,3,667,205,274
2024,600,md,SUM,0,0,0,865,623,242,0,3,862,228,395
2024,600,wt,N,0,0,0,90,47,43,0,0,90,8,39
2024,600,wt,R,0,0,0,441,250,187,4,6,432,56,192
2024,600,wt,SUM,0,0,0,531,298,230,4,6,522,64,231
2024,620,all_deer,N,0,0,0,199,173,26,0,3,197,63,110
2024,620,all_deer,R,0,0,0,347,257,90,0,5,339,58,199
2024,620,all_deer,SUM,0,0,0,546,430,117,0,8,535,120,309
2024,620,md,N,0,0,0,163,157,6,0,3,161,60,97
2024,620,md,R,0,0,0,169,137,32,0,5,161,43,94
2024,620,md,SUM,0,0,0,332,294,38,0,8,321,104,190
2024,620,wt,N,0,0,0,36,16,20,0,0,36,3,13
2024,620,wt,R,0,0,0,178,120,58,0,0,178,14,106
2024,620,wt,SUM,0,0,0,214,136,79,0,0,214,17,119
2024,621,all_deer,N,0,0,0,170,162,8,0,0,170,81,81
2024,621,all_deer,R,0,0,0,151,133,18,0,0,151,65,68
2024,621,all_deer,SUM,0,0,0,321,295,26,0,0,321,146,149
2024,621,md,N,0,0,0,155,155,0,0,0,155,79,76
2024,621,md,R,0,0,0,105,105,0,0,0,105,59,46
2024,621,md,SUM,0,0,0,260,260,0,0,0,260,137,122
2024,621,wt,N,0,0,0,16,8,8,0,0,16,3,5
2024,621,wt,R,0,0,0,46,28,18,0,0,46,6,22
2024,621,wt,SUM,0,0,0,62,36,26,0,0,62,9,27
2024,622,all_deer,N,0,0,0,58,55,3,0,0,58,26,29
2024,622,all_deer,R,0,0,0,84,80,4,0,0,84,22,59
2024,622,all_deer,SUM,0,0,0,142,135,7,0,0,142,48,88
2024,622,md,N,0,0,0,52,50,3,0,0,52,26,24
2024,622,md,R,0,0,0,74,74,0,0,0,74,19,56
2024,622,md,SUM,0,0,0,127,124,3,0,0,127,45,79
2024,622,wt,N,0,0,0,5,5,0,0,0,5,0,5
2024,622,wt,R,0,0,0,10,6,4,0,0,10,3,3
2024,622,wt,SUM,0,0,0,15,11,4,0,0,15,3,8
2024,630,all_deer,N,0,0,0,542,474,68,0,5,537,181,293
2024,630,all_deer,R,0,0,0,523,327,196,0,31,486,96,231
2024,630,all_deer,SUM,0,0,0,1065,801,264,0,37,1023,277,525
2024,630,md,N,0,0,0,439,417,23,0,3,436,168,249
2024,630,md,R,0,0,0,215,172,43,0,6,207,84,88
2024,630,md,SUM,0,0,0,654,588,65,0,8,644,251,337
2024,630,wt,N,0,0,0,103,58,46,0,3,101,13,45
2024,630,wt,R,0,0,0,308,155,153,0,26,279,12,143
2024,630,wt,SUM,0,0,0,412,213,199,0,28,379,26,187
2024,640,all_deer,N,0,0,0,1231,919,306,5,5,1225,139,781
2024,640,all_deer,R,0,0,0,1258,887,371,0,20,1238,131,756
2024,640,all_deer,SUM,0,0,0,2489,1806,678,5,26,2463,269,1537
2024,640,md,N,0,0,0,927,707,220,0,5,922,128,579
2024,640,md,R,0,0,0,752,558,194,0,10,741,109,449
2024,640,md,SUM,0,0,0,1678,1265,413,0,16,1663,237,1028
2024,640,wt,N,0,0,0,304,212,87,5,0,304,11,202
2024,640,wt,R,0,0,0,507,329,178,0,10,497,22,307
2024,640,wt,SUM,0,0,0,810,541,264,5,10,800,32,509
2024,650,all_deer,N,0,0,0,435,397,38,0,5,429,97,300
2024,650,all_deer,R,0,0,0,840,653,188,0,16,814,130,523
2024,650,all_deer,SUM,0,0,0,1275,1050,225,0,21,1244,227,823
2024,650,md,N,0,0,0,372,353,20,0,0,372,97,256
2024,650,md,R,0,0,0,609,491,118,0,10,593,111,380
2024,650,md,SUM,0,0,0,981,844,138,0,10,966,208,635
2024,650,wt,N,0,0,0,62,45,18,0,5,57,0,45
2024,650,wt,R,0,0,0,231,162,69,0,6,221,19,143
2024,650,wt,SUM,0,0,0,293,206,87,0,11,278,19,188
2024,652,all_deer,N,0,0,0,23,23,0,0,0,23,6,18
2024,652,all_deer,R,0,0,0,61,52,9,0,0,61,12,40
2024,652,all_deer,SUM,0,0,0,84,75,9,0,0,84,18,58
2024,652,md,N,0,0,0,21,21,0,0,0,21,6,15
2024,652,md,R,0,0,0,44,41,3,0,0,44,6,35
2024,652,md,SUM,0,0,0,64,62,3,0,0,64,12,50
2024,652,wt,N,0,0,0,3,3,0,0,0,3,0,3
2024,652,wt,R,0,0,0,17,11,6,0,0,17,6,5
2024,652,wt,SUM,0,0,0,20,14,6,0,0,20,6,8
2024,670,all_deer,N,0,0,0,870,688,180,2,3,868,183,505
2024,670,all_deer,R,0,0,0,802,561,241,0,15,767,121,441
2024,670,all_deer,SUM,0,0,0,1673,1249,421,2,18,1635,304,946
2024,670,md,N,0,0,0,710,578,129,2,3,707,173,406
2024,670,md,R,0,0,0,491,400,91,0,0,482,105,295
2024,670,md,SUM,0,0,0,1200,978,220,2,3,1189,278,700
2024,670,wt,N,0,0,0,161,110,51,0,0,161,10,100
2024,670,wt,R,0,0,0,311,162,150,0,15,285,16,146
2024,670,wt,SUM,0,0,0,472,271,201,0,15,446,26,246
2024,690,all_deer,N,0,0,0,552,500,52,0,0,552,79,422
2024,690,all_deer,R,0,0,0,1209,896,310,3,23,1186,254,639
2024,690,all_deer,SUM,0,0,0,1761,1396,362,3,23,1738,333,1061
2024,690,md,N,0,0,0,446,432,14,0,0,446,71,362
2024,690,md,R,0,0,0,869,741,124,3,3,866,223,516
2024,690,md,SUM,0,0,0,1315,1174,139,3,3,1312,294,877
2024,690,wt,N,0,0,0,105,68,38,0,0,105,8,60
2024,690,wt,R,0,0,0,340,155,186,0,20,321,31,124
2024,690,wt,SUM,0,0,0,446,223,223,0,20,426,39,184
2024,6XX,all_deer,N,0,0,0,28,13,15,0,0,28,3,11
2024,6XX,all_deer,R,0,0,0,22,3,18,0,0,22,0,3
2024,6XX,all_deer,SUM,0,0,0,49,16,33,0,0,49,3,14
2024,6XX,md,N,0,0,0,15,13,2,0,0,15,3,11
2024,6XX,md,R,0,0,0,3,3,0,0,0,3,0,3
2024,6XX,md,SUM,0,0,0,18,16,2,0,0,18,3,14
2024,6XX,wt,N,0,0,0,13,0,13,0,0,13,0,0
2024,6XX,wt,R,0,0,0,18,0,18,0,0,18,0,0
2024,6XX,wt,SUM,0,0,0,31,0,31,0,0,31,0,0
2024,700,all_deer,N,0,0,0,508,396,105,6,3,505,123,273
2024,700,all_deer,R,0,0,0,926,664,259,3,41,879,193,468
2024,700,all_deer,SUM,0,0,0,1434,1060,364,9,44,1384,316,741
2024,700,md,N,0,0,0,352,323,29,0,3,349,110,213
2024,700,md,R,0,0,0,484,398,86,0,6,474,135,264
2024,700,md,SUM,0,0,0,835,721,114,0,9,823,244,477
2024,700,wt,N,0,0,0,156,73,77,6,0,156,13,60
2024,700,wt,R,0,0,0,442,266,173,3,35,404,59,204
2024,700,wt,SUM,0,0,0,598,339,250,9,35,560,72,264
2024,701,all_deer,N,0,0,0,725,661,64,0,5,720,165,496
2024,701,all_deer,R,0,0,0,1395,1017,379,0,70,1322,245,771
2024,701,all_deer,SUM,0,0,0,2121,1678,443,0,75,2042,410,1267
2024,701,md,N,0,0,0,528,519,9,0,3,525,155,365
