id,year,hunt_code,success_rate,satisfaction,days_hunted,licenses_sold,source_file
3955,2023,ELK-1-406,28.0,2.86,2.53,45.0,2023-2024-elk-harvest-report.pdf
3956,2023,ELK-1-417,20.0,3.5,3.4,10.0,2023-2024-elk-harvest-report.pdf
3957,2023,ELK-1-423,67.0,3.44,2.67,10.0,2023-2024-elk-harvest-report.pdf
3958,2023,ELK-1-424,56.0,4.33,3.22,11.0,2023-2024-elk-harvest-report.pdf
3959,2023,ELK-2-425,0.0,2.5,6.6,10.0,2023-2024-elk-harvest-report.pdf
3960,2023,ELK-2-426,11.0,3.44,5.22,10.0,2023-2024-elk-harvest-report.pdf
3961,2023,ELK-1-429,0.0,3.78,3.44,20.0,2023-2024-elk-harvest-report.pdf
3962,2023,ELK-1-430,27.0,3.36,2.91,20.0,2023-2024-elk-harvest-report.pdf
3963,2023,ELK-1-438,0.0,2.0,4.5,10.0,2023-2024-elk-harvest-report.pdf
3964,2023,ELK-1-439,13.0,2.63,55.0,15.0,2023-2024-elk-harvest-report.pdf
3965,2023,ELK-1-440,11.0,2.56,3.78,15.0,2023-2024-elk-harvest-report.pdf
3966,2023,ELK-1-444,46.0,3.0,3.29,35.0,2023-2024-elk-harvest-report.pdf
3967,2023,ELK-1-445,27.0,2.58,3.96,30.0,2023-2024-elk-harvest-report.pdf
3968,2023,ELK-1-446,59.0,4.18,3.12,21.0,2023-2024-elk-harvest-report.pdf
3969,2023,ELK-1-447,38.0,3.38,2.65,30.0,2023-2024-elk-harvest-report.pdf
3970,2023,ELK-1-448,48.0,3.61,3.04,30.0,2023-2024-elk-harvest-report.pdf
3971,2023,ELK-1-449,50.0,4.05,3.0,30.0,2023-2024-elk-harvest-report.pdf
3972,2023,ELK-1-605,100.0,3.0,5.0,1.0,2023-2024-elk-harvest-report.pdf
3973,2023,ELK-1-500,100.0,5.0,1.5,2.0,2023-2024-elk-harvest-report.pdf
3974,2023,ELK-1-501,0.0,5.0,3.0,1.0,2023-2024-elk-harvest-report.pdf
3975,2023,ELK-1-700,100.0,5.0,30.0,1.0,2023-2024-elk-harvest-report.pdf
3976,2024,DER-1-100,29.0,2.8,3.4,25.0,2024-2025 deer harvest report.pdf
3977,2024,DER-1-101,24.0,2.6,3.6,150.0,2024-2025 deer harvest report.pdf
3978,2024,DER-2-104,22.0,2.7,7.4,40.0,2024-2025 deer harvest report.pdf
3979,2024,DER-2-106,28.0,3.1,6.7,80.0,2024-2025 deer harvest report.pdf
3980,2024,DER-3-108,26.0,2.8,3.5,3.0,2024-2025 deer harvest report.pdf
3981,2024,DER-1-102,29.0,3.6,3.1,20.0,2024-2025 deer harvest report.pdf
3982,2024,DER-2-119,9.0,2.1,4.8,20.0,2024-2025 deer harvest report.pdf
3983,2024,DER-2-121,54.0,4.0,6.2,180.0,2024-2025 deer harvest report.pdf
3984,2024,DER-2-122,51.0,4.0,4.5,50.0,2024-2025 deer harvest report.pdf
3985,2024,DER-3-124,6.0,2.3,4.3,3.0,2024-2025 deer harvest report.pdf
3986,2024,DER-3-125,12.0,2.3,4.6,3.0,2024-2025 deer harvest report.pdf
3987,2024,DER-1-112,20.0,3.2,4.6,6.0,2024-2025 deer harvest report.pdf
3988,2024,DER-1-114,75.0,4.5,4.8,11.0,2024-2025 deer harvest report.pdf
3989,2024,DER-3-131,44.0,3.0,4.7,3.0,2024-2025 deer harvest report.pdf
3990,2024,DER-1-128,63.0,3.3,4.5,8.0,2024-2025 deer harvest report.pdf
3991,2024,DER-1-138,86.0,2.6,3.0,10.0,2024-2025 deer harvest report.pdf
3992,2024,DER-1-140,100.0,4.3,2.8,1.0,2024-2025 deer harvest report.pdf
3993,2024,DER-2-141,14.0,4.0,6.4,4.0,2024-2025 deer harvest report.pdf
3994,2024,DER-1-135,37.0,3.3,3.4,153.0,2024-2025 deer harvest report.pdf
3995,2024,DER-1-137,29.0,3.2,3.5,176.0,2024-2025 deer harvest report.pdf
3996,2024,DER-3-148,30.0,3.2,3.0,3.0,2024-2025 deer harvest report.pdf
3997,2024,DER-1-145,32.0,3.4,4.4,145.0,2024-2025 deer harvest report.pdf
3998,2024,DER-2-152,56.0,4.1,9.0,10.0,2024-2025 deer harvest report.pdf
3999,2024,DER-3-153,56.0,3.0,3.1,3.0,2024-2025 deer harvest report.pdf
4000,2024,DER-1-150,37.0,3.7,3.2,43.0,2024-2025 deer harvest report.pdf
4001,2024,DER-2-156,28.0,3.5,7.6,102.0,2024-2025 deer harvest report.pdf
4002,2024,DER-3-157,33.0,3.3,3.5,2.0,2024-2025 deer harvest report.pdf
4003,2024,DER-1-154,0.0,1.0,3.0,1.0,2024-2025 deer harvest report.pdf
4004,2024,DER-2-160,17.0,3.1,7.4,15.0,2024-2025 deer harvest report.pdf
4005,2024,DER-3-161,17.0,3.3,3.8,7.0,2024-2025 deer harvest report.pdf
4006,2024,DER-1-158,18.0,2.8,3.6,59.0,2024-2025 deer harvest report.pdf
4007,2024,DER-2-163,29.0,3.7,6.2,65.0,2024-2025 deer harvest report.pdf
4008,2024,DER-1-500,71.0,4.1,2.6,8.0,2024-2025 deer harvest report.pdf
4009,2024,DER-2-167,33.0,2.7,6.7,10.0,2024-2025 deer harvest report.pdf
4010,2024,DER-2-168,8.0,2.6,7.5,9.0,2024-2025 deer harvest report.pdf
4011,2024,DER-3-169,43.0,3.9,4.7,3.0,2024-2025 deer harvest report.pdf
4012,2024,DER-1-164,22.0,2.8,3.2,27.0,2024-2025 deer harvest report.pdf
4013,2024,DER-1-174,53.0,3.7,3.3,1.0,2024-2025 deer harvest report.pdf
4014,2024,DER-2-175,14.0,3.3,8.5,100.0,2024-2025 deer harvest report.pdf
4015,2024,DER-3-176,20.0,3.6,4.4,10.0,2024-2025 deer harvest report.pdf
4016,2024,DER-1-171,36.0,2.9,2.9,20.0,2024-2025 deer harvest report.pdf
4017,2024,DER-1-172,23.0,3.2,3.8,35.0,2024-2025 deer harvest report.pdf
4018,2024,DER-3-179,17.0,3.3,3.7,12.0,2024-2025 deer harvest report.pdf
4019,2024,DER-1-177,13.0,3.4,3.4,35.0,2024-2025 deer harvest report.pdf
4020,2024,DER-2-183,11.0,3.4,9.6,125.0,2024-2025 deer harvest report.pdf
4021,2024,DER-2-184,15.0,3.2,6.8,75.0,2024-2025 deer harvest report.pdf
4022,2024,DER-3-185,23.0,3.4,3.8,13.0,2024-2025 deer harvest report.pdf
4023,2024,DER-1-180,0.0,3.0,3.3,23.0,2024-2025 deer harvest report.pdf
4024,2024,DER-1-181,23.0,3.5,3.7,19.0,2024-2025 deer harvest report.pdf
4025,2024,DER-2-188,52.0,4.3,5.2,25.0,2024-2025 deer harvest report.pdf
4026,2024,DER-3-189,67.0,3.7,4.0,14.0,2024-2025 deer harvest report.pdf
4027,2024,DER-1-186,42.0,3.6,2.7,68.0,2024-2025 deer harvest report.pdf
4028,2024,DER-3-192,34.0,3.3,3.5,165.0,2024-2025 deer harvest report.pdf
4029,2024,DER-3-193,17.0,2.9,4.5,15.0,2024-2025 deer harvest report.pdf
4030,2024,DER-2-190,0.0,1.0,10.0,2.0,2024-2025 deer harvest report.pdf
4031,2024,DER-2-198,27.0,3.4,6.8,231.0,2024-2025 deer harvest report.pdf
4032,2024,DER-2-199,23.0,3.7,5.7,175.0,2024-2025 deer harvest report.pdf
4033,2024,DER-3-200,32.0,3.3,3.7,16.0,2024-2025 deer harvest report.pdf
4034,2024,DER-1-194,0.0,3.6,2.4,14.0,2024-2025 deer harvest report.pdf
4035,2024,DER-1-196,100.0,4.5,4.5,9.0,2024-2025 deer harvest report.pdf
4036,2024,DER-1-201,34.0,3.6,3.6,81.0,2024-2025 deer harvest report.pdf
4037,2024,DER-1-202,31.0,3.3,3.6,80.0,2024-2025 deer harvest report.pdf
4038,2024,DER-2-204,20.0,3.6,8.4,75.0,2024-2025 deer harvest report.pdf
4039,2024,DER-2-205,9.0,3.1,6.9,75.0,2024-2025 deer harvest report.pdf
4040,2024,DER-3-206,27.0,3.1,3.8,17.0,2024-2025 deer harvest report.pdf
4041,2024,DER-1-201,75.0,3.9,2.3,12.0,2024-2025 deer harvest report.pdf
4042,2024,DER-1-202,40.0,3.3,2.9,19.0,2024-2025 deer harvest report.pdf
4043,2024,DER-2-210,18.0,3.2,6.9,41.0,2024-2025 deer harvest report.pdf
4044,2024,DER-3-211,25.0,2.9,3.3,18.0,2024-2025 deer harvest report.pdf
4045,2024,DER-1-207,10.0,2.9,3.5,26.0,2024-2025 deer harvest report.pdf
4046,2024,DER-1-208,11.0,2.9,3.9,54.0,2024-2025 deer harvest report.pdf
4047,2024,DER-2-214,33.0,4.6,7.7,10.0,2024-2025 deer harvest report.pdf
4048,2024,DER-3-215,57.0,3.6,2.9,10.0,2024-2025 deer harvest report.pdf
4049,2024,DER-1-216,36.0,3.5,3.2,92.0,2024-2025 deer harvest report.pdf
4050,2024,DER-1-217,34.0,3.4,3.4,90.0,2024-2025 deer harvest report.pdf
4051,2024,DER-2-219,37.0,3.4,4.1,25.0,2024-2025 deer harvest report.pdf
4052,2024,DER-3-220,28.0,3.4,3.4,20.0,2024-2025 deer harvest report.pdf
4053,2024,DER-1-216,33.0,4.3,3.3,4.0,2024-2025 deer harvest report.pdf
4054,2024,DER-2-224,10.0,3.2,6.7,300.0,2024-2025 deer harvest report.pdf
4055,2024,DER-2-225,15.0,3.1,6.1,200.0,2024-2025 deer harvest report.pdf
4056,2024,DER-3-226,14.0,3.0,3.6,21.0,2024-2025 deer harvest report.pdf
4057,2024,DER-1-221,58.0,4.0,2.9,63.0,2024-2025 deer harvest report.pdf
4058,2024,DER-1-222,42.0,3.8,2.4,54.0,2024-2025 deer harvest report.pdf
4059,2024,DER-1-223,71.0,3.1,3.0,1.0,2024-2025 deer harvest report.pdf
4060,2024,DER-2-231,25.0,3.3,5.0,30.0,2024-2025 deer harvest report.pdf
4061,2024,DER-2-232,25.0,3.1,7.3,22.0,2024-2025 deer harvest report.pdf
4062,2024,DER-3-233,33.0,3.3,3.6,65.0,2024-2025 deer harvest report.pdf
4063,2024,DER-1-228,50.0,3.5,2.5,10.0,2024-2025 deer harvest report.pdf
4064,2024,DER-1-234,25.0,3.2,3.6,453.0,2024-2025 deer harvest report.pdf
4065,2024,DER-1-235,21.0,3.0,3.6,450.0,2024-2025 deer harvest report.pdf
4066,2024,DER-1-236,37.0,3.2,3.4,100.0,2024-2025 deer harvest report.pdf
4067,2024,DER-1-237,37.0,3.2,4.4,55.0,2024-2025 deer harvest report.pdf
4068,2024,DER-1-238,62.0,3.2,3.9,1.0,2024-2025 deer harvest report.pdf
4069,2024,DER-2-240,14.0,3.0,5.9,50.0,2024-2025 deer harvest report.pdf
4070,2024,DER-2-241,22.0,3.4,5.6,100.0,2024-2025 deer harvest report.pdf
4071,2024,DER-2-242,9.0,3.1,5.7,50.0,2024-2025 deer harvest report.pdf
4072,2024,DER-3-243,25.0,3.1,3.7,226.0,2024-2025 deer harvest report.pdf
4073,2024,DER-3-244,22.0,3.1,3.7,75.0,2024-2025 deer harvest report.pdf
4074,2024,DER-1-234,46.0,3.6,3.5,44.0,2024-2025 deer harvest report.pdf
4075,2024,DER-1-235,69.0,3.5,2.7,49.0,2024-2025 deer harvest report.pdf
4076,2024,DER-1-236,25.0,3.0,3.8,6.0,2024-2025 deer harvest report.pdf
4077,2024,DER-2-250,29.0,3.1,6.1,50.0,2024-2025 deer harvest report.pdf
4078,2024,DER-3-251,53.0,3.4,3.3,40.0,2024-2025 deer harvest report.pdf
4079,2024,DER-3-252,24.0,3.3,3.5,40.0,2024-2025 deer harvest report.pdf
4080,2024,DER-1-245,25.0,4.3,2.8,6.0,2024-2025 deer harvest report.pdf
4081,2024,DER-1-246,0.0,0.0,0.0,3.0,2024-2025 deer harvest report.pdf
4082,2024,DER-1-276,15.0,2.9,3.3,50.0,2024-2025 deer harvest report.pdf
4083,2024,DER-1-277,41.0,2.9,2.9,50.0,2024-2025 deer harvest report.pdf
4084,2024,DER-1-278,48.0,3.4,3.1,40.0,2024-2025 deer harvest report.pdf
4085,2024,DER-1-279,57.0,3.2,3.1,1.0,2024-2025 deer harvest report.pdf
4086,2024,DER-1-280,35.0,3.3,4.4,25.0,2024-2025 deer harvest report.pdf
4087,2024,DER-2-282,0.0,2.9,5.3,15.0,2024-2025 deer harvest report.pdf
4088,2024,DER-2-283,32.0,3.0,6.6,30.0,2024-2025 deer harvest report.pdf
4089,2024,DER-2-284,25.0,3.6,6.4,40.0,2024-2025 deer harvest report.pdf
4090,2024,DER-3-285,26.0,2.9,3.3,27.0,2024-2025 deer harvest report.pdf
4091,2024,DER-3-286,30.0,2.9,3.4,50.0,2024-2025 deer harvest report.pdf
4092,2024,DER-1-276,50.0,3.5,4.0,6.0,2024-2025 deer harvest report.pdf
4093,2024,DER-1-277,67.0,4.7,3.0,9.0,2024-2025 deer harvest report.pdf
4094,2024,DER-1-278,33.0,4.3,3.3,4.0,2024-2025 deer harvest report.pdf
4095,2024,DER-1-288,47.0,3.5,1.6,25.0,2024-2025 deer harvest report.pdf
4096,2024,DER-1-289,20.0,3.1,3.6,150.0,2024-2025 deer harvest report.pdf
4097,2024,DER-1-290,24.0,3.1,3.4,152.0,2024-2025 deer harvest report.pdf
4098,2024,DER-2-292,9.0,2.6,5.8,29.0,2024-2025 deer harvest report.pdf
4099,2024,DER-3-293,19.0,2.5,3.2,70.0,2024-2025 deer harvest report.pdf
4100,2024,DER-1-289,100.0,3.0,2.0,1.0,2024-2025 deer harvest report.pdf
4101,2024,DER-2-297,8.0,2.8,6.4,200.0,2024-2025 deer harvest report.pdf
4102,2024,DER-2-298,22.0,3.1,6.7,100.0,2024-2025 deer harvest report.pdf
4103,2024,DER-3-299,18.0,2.8,3.8,30.0,2024-2025 deer harvest report.pdf
4104,2024,DER-1-294,46.0,3.8,2.8,21.0,2024-2025 deer harvest report.pdf
4105,2024,DER-1-295,44.0,3.2,3.3,45.0,2024-2025 deer harvest report.pdf
4106,2024,DER-2-303,24.0,3.8,5.9,100.0,2024-2025 deer harvest report.pdf
4107,2024,DER-3-304,27.0,3.0,3.5,31.0,2024-2025 deer harvest report.pdf
4108,2024,DER-1-300,58.0,3.7,2.5,123.0,2024-2025 deer harvest report.pdf
4109,2024,DER-1-301,59.0,3.7,2.9,163.0,2024-2025 deer harvest report.pdf
4110,2024,DER-2-309,10.0,3.2,6.0,150.0,2024-2025 deer harvest report.pdf
4111,2024,DER-2-310,16.0,3.7,6.4,100.0,2024-2025 deer harvest report.pdf
4112,2024,DER-3-311,14.0,2.8,3.3,32.0,2024-2025 deer harvest report.pdf
4113,2024,DER-1-305,51.0,3.4,2.9,82.0,2024-2025 deer harvest report.pdf
4114,2024,DER-1-306,44.0,3.8,3.2,132.0,2024-2025 deer harvest report.pdf
4115,2024,DER-1-307,71.0,3.9,2.4,9.0,2024-2025 deer harvest report.pdf
4116,2024,DER-3-316,14.0,3.0,3.7,33.0,2024-2025 deer harvest report.pdf
4117,2024,DER-3-317,60.0,4.4,3.0,1.0,2024-2025 deer harvest report.pdf
4118,2024,DER-3-318,0.0,3.0,4.0,5.0,2024-2025 deer harvest report.pdf
4119,2024,DER-1-312,73.0,4.1,2.8,29.0,2024-2025 deer harvest report.pdf
4120,2024,DER-1-319,30.0,2.9,3.0,51.0,2024-2025 deer harvest report.pdf
4121,2024,DER-1-320,26.0,3.0,3.2,46.0,2024-2025 deer harvest report.pdf
4122,2024,DER-1-321,17.0,3.0,3.5,658.0,2024-2025 deer harvest report.pdf
4123,2024,DER-2-323,13.0,3.2,6.8,451.0,2024-2025 deer harvest report.pdf
4124,2024,DER-2-324,24.0,3.1,5.8,350.0,2024-2025 deer harvest report.pdf
4125,2024,DER-3-325,13.0,2.9,3.6,34.0,2024-2025 deer harvest report.pdf
4126,2024,DER-1-320,67.0,2.7,4.0,4.0,2024-2025 deer harvest report.pdf
4127,2024,DER-1-321,37.0,3.7,3.2,62.0,2024-2025 deer harvest report.pdf
4128,2024,DER-2-330,34.0,3.5,5.7,125.0,2024-2025 deer harvest report.pdf
4129,2024,DER-3-331,25.0,3.1,3.4,36.0,2024-2025 deer harvest report.pdf
4130,2024,DER-3-332,18.0,3.6,4.1,25.0,2024-2025 deer harvest report.pdf
4131,2024,DER-1-326,45.0,3.5,2.6,27.0,2024-2025 deer harvest report.pdf
4132,2024,DER-1-327,47.0,3.6,3.3,26.0,2024-2025 deer harvest report.pdf
4133,2024,DER-2-336,25.0,3.5,6.2,80.0,2024-2025 deer harvest report.pdf
4134,2024,DER-3-337,15.0,2.8,3.6,37.0,2024-2025 deer harvest report.pdf
4135,2024,DER-1-333,52.0,3.4,3.1,84.0,2024-2025 deer harvest report.pdf
4136,2024,DER-1-334,53.0,3.2,3.6,85.0,2024-2025 deer harvest report.pdf
4137,2024,DER-2-341,27.0,3.6,5.7,40.0,2024-2025 deer harvest report.pdf
4138,2024,DER-3-342,10.0,2.5,3.8,38.0,2024-2025 deer harvest report.pdf
4139,2024,DER-1-338,50.0,3.5,3.4,12.0,2024-2025 deer harvest report.pdf
4140,2024,DER-2-346,17.0,3.5,5.4,15.0,2024-2025 deer harvest report.pdf
4141,2024,DER-3-347,25.0,3.0,3.1,39.0,2024-2025 deer harvest report.pdf
4142,2024,DER-1-343,15.0,2.9,3.3,44.0,2024-2025 deer harvest report.pdf
4143,2024,DER-2-351,8.0,3.3,5.0,15.0,2024-2025 deer harvest report.pdf
4144,2024,DER-3-352,18.0,2.3,3.5,40.0,2024-2025 deer harvest report.pdf
4145,2024,DER-1-348,50.0,3.8,2.8,77.0,2024-2025 deer harvest report.pdf
4146,2024,DER-1-357,29.0,3.4,3.3,10.0,2024-2025 deer harvest report.pdf
4147,2024,DER-2-358,38.0,3.3,7.9,10.0,2024-2025 deer harvest report.pdf
4148,2024,DER-2-359,13.0,4.0,5.0,10.0,2024-2025 deer harvest report.pdf
4149,2024,DER-3-360,26.0,3.0,3.7,41.0,2024-2025 deer harvest report.pdf
4150,2024,DER-1-353,71.0,3.9,3.1,26.0,2024-2025 deer harvest report.pdf
4151,2024,DER-1-354,60.0,3.5,3.0,48.0,2024-2025 deer harvest report.pdf
4152,2024,DER-1-355,86.0,4.3,2.4,1.0,2024-2025 deer harvest report.pdf
4153,2024,DER-1-361,7.0,2.7,2.9,40.0,2024-2025 deer harvest report.pdf
4154,2024,DER-1-362,14.0,2.3,3.3,41.0,2024-2025 deer harvest report.pdf
4155,2024,DER-2-364,13.0,3.0,5.1,15.0,2024-2025 deer harvest report.pdf
4156,2024,DER-3-365,27.0,2.3,3.5,42.0,2024-2025 deer harvest report.pdf
4157,2024,DER-1-361,32.0,3.3,3.3,44.0,2024-2025 deer harvest report.pdf
4158,2024,DER-1-362,38.0,3.4,3.4,92.0,2024-2025 deer harvest report.pdf
4159,2024,DER-3-368,54.0,3.2,3.8,43.0,2024-2025 deer harvest report.pdf
4160,2024,DER-1-366,16.0,3.3,3.1,128.0,2024-2025 deer harvest report.pdf
4161,2024,DER-1-372,70.0,4.0,2.7,1.0,2024-2025 deer harvest report.pdf
4162,2024,DER-2-373,29.0,3.7,7.5,167.0,2024-2025 deer harvest report.pdf
4163,2024,DER-3-374,34.0,3.4,3.8,45.0,2024-2025 deer harvest report.pdf
4164,2024,DER-1-369,36.0,3.6,3.0,54.0,2024-2025 deer harvest report.pdf
4165,2024,DER-1-370,50.0,4.0,4.0,2.0,2024-2025 deer harvest report.pdf
4166,2024,DER-2-377,25.0,3.6,3.9,10.0,2024-2025 deer harvest report.pdf
4167,2024,DER-3-378,20.0,2.5,3.7,47.0,2024-2025 deer harvest report.pdf
4168,2024,DER-1-375,40.0,2.9,2.5,19.0,2024-2025 deer harvest report.pdf
4169,2024,DER-2-381,40.0,4.0,6.0,46.0,2024-2025 deer harvest report.pdf
4170,2024,DER-3-382,67.0,3.8,3.8,48.0,2024-2025 deer harvest report.pdf
4171,2024,DER-1-379,67.0,3.3,3.7,5.0,2024-2025 deer harvest report.pdf
4172,2024,DER-2-385,33.0,3.5,7.2,49.0,2024-2025 deer harvest report.pdf
4173,2024,DER-1-383,31.0,2.8,3.5,16.0,2024-2025 deer harvest report.pdf
4174,2024,DER-2-388,0.0,3.0,3.7,50.0,2024-2025 deer harvest report.pdf
4175,2024,DER-1-386,25.0,3.0,2.8,6.0,2024-2025 deer harvest report.pdf
4176,2024,DER-2-390,15.0,3.2,8.0,65.0,2024-2025 deer harvest report.pdf
4177,2024,DER-2-393,10.0,2.4,10.2,15.0,2024-2025 deer harvest report.pdf
4178,2024,DER-1-394,31.0,3.4,3.1,90.0,2024-2025 deer harvest report.pdf
4179,2024,DER-2-396,20.0,3.4,7.2,80.0,2024-2025 deer harvest report.pdf
4180,2024,DER-3-397,45.0,3.6,3.6,52.0,2024-2025 deer harvest report.pdf
4181,2024,DER-1-394,57.0,2.9,2.7,7.0,2024-2025 deer harvest report.pdf
4182,2024,DER-2-400,32.0,3.4,6.9,53.0,2024-2025 deer harvest report.pdf
4183,2024,DER-1-398,62.0,4.2,2.3,20.0,2024-2025 deer harvest report.pdf
4184,2024,DER-2-403,20.0,3.0,4.0,10.0,2024-2025 deer harvest report.pdf
4185,2024,DER-2-408,44.0,2.9,5.7,10.0,2024-2025 deer harvest report.pdf
4186,2024,DER-1-404,33.0,3.0,3.3,5.0,2024-2025 deer harvest report.pdf
4187,2024,DER-1-405,50.0,3.3,9.8,1.0,2024-2025 deer harvest report.pdf
4188,2024,DER-1-406,20.0,4.2,3.6,5.0,2024-2025 deer harvest report.pdf
4189,2024,DER-1-407,20.0,2.2,5.0,5.0,2024-2025 deer harvest report.pdf
4190,2024,DER-1-514,38.0,4.2,3.1,55.0,2024-2025 deer harvest report.pdf
4191,2024,DER-1-515,63.0,3.6,3.8,27.0,2024-2025 deer harvest report.pdf
4192,2024,DER-1-412,20.0,1.6,3.4,10.0,2024-2025 deer harvest report.pdf
4193,2024,DER-2-413,0.0,3.7,9.1,10.0,2024-2025 deer harvest report.pdf
4194,2024,DER-3-414,0.0,3.1,4.4,56.0,2024-2025 deer harvest report.pdf
4195,2024,DER-1-409,23.0,3.2,4.4,16.0,2024-2025 deer harvest report.pdf
4196,2024,DER-1-410,78.0,4.0,3.2,19.0,2024-2025 deer harvest report.pdf
4197,2024,DER-2-419,29.0,3.5,7.3,20.0,2024-2025 deer harvest report.pdf
4198,2024,DER-2-420,42.0,3.7,8.3,20.0,2024-2025 deer harvest report.pdf
4199,2024,DER-3-421,40.0,3.6,3.7,57.0,2024-2025 deer harvest report.pdf
4200,2024,DER-1-415,44.0,3.9,3.4,35.0,2024-2025 deer harvest report.pdf
4201,2024,DER-1-416,77.0,4.2,3.6,46.0,2024-2025 deer harvest report.pdf
4202,2024,DER-1-426,33.0,3.8,3.0,15.0,2024-2025 deer harvest report.pdf
4203,2024,DER-2-427,22.0,3.2,6.0,10.0,2024-2025 deer harvest report.pdf
4204,2024,DER-3-428,17.0,2.8,4.4,58.0,2024-2025 deer harvest report.pdf
4205,2024,DER-1-422,50.0,3.3,1.8,4.0,2024-2025 deer harvest report.pdf
4206,2024,DER-1-423,14.0,3.4,4.7,16.0,2024-2025 deer harvest report.pdf
4207,2024,DER-1-424,83.0,3.8,3.8,1.0,2024-2025 deer harvest report.pdf
4208,2024,DER-1-429,36.0,2.9,3.6,40.0,2024-2025 deer harvest report.pdf
4209,2024,DER-1-430,25.0,3.3,3.4,40.0,2024-2025 deer harvest report.pdf
4210,2024,DER-1-431,100.0,4.4,2.2,1.0,2024-2025 deer harvest report.pdf
4211,2024,DER-1-432,0.0,2.7,3.2,15.0,2024-2025 deer harvest report.pdf
4212,2024,DER-1-433,50.0,2.8,3.0,15.0,2024-2025 deer harvest report.pdf
4213,2024,DER-2-434,20.0,2.6,3.6,10.0,2024-2025 deer harvest report.pdf
4214,2024,DER-3-435,10.0,2.0,3.6,3.0,2024-2025 deer harvest report.pdf
4215,2024,DER-1-429,0.0,2.2,3.8,18.0,2024-2025 deer harvest report.pdf
4216,2024,DER-1-430,43.0,3.6,3.1,40.0,2024-2025 deer harvest report.pdf
4217,2024,DER-1-431,64.0,3.5,3.1,1.0,2024-2025 deer harvest report.pdf
4218,2024,DER-1-433,20.0,3.4,3.2,11.0,2024-2025 deer harvest report.pdf
4219,2024,DER-2-434,100.0,5.0,1.0,1.0,2024-2025 deer harvest report.pdf
4220,2024,DER-1-501,0.0,5.0,3.0,3.0,2024-2025 deer harvest report.pdf
4221,2024,DER-1-600,66.0,4.0,3.4,210.0,2024-2025 deer harvest report.pdf
4222,2024,DER-1-601,100.0,5.0,1.0,1.0,2024-2025 deer harvest report.pdf
4223,2024,DER-1-602,100.0,3.0,8.0,1.0,2024-2025 deer harvest report.pdf
4224,2024,DER-1-603,100.0,5.0,1.0,27.0,2024-2025 deer harvest report.pdf
4225,2024,DER-1-700,100.0,5.0,1.0,1.0,2024-2025 deer harvest report.pdf
4226,2024,ELK-2-129,30.0,3.66,7.33,121.0,Elk_Harvest_Report_2024_Corrected.pdf
4227,2024,ELK-2-130,20.0,3.73,6.46,120.0,Elk_Harvest_Report_2024_Corrected.pdf
4228,2024,ELK-1-135,50.0,3.86,2.61,75.0,Elk_Harvest_Report_2024_Corrected.pdf
4229,2024,ELK-1-143,40.0,3.4,4.0,10.0,Elk_Harvest_Report_2024_Corrected.pdf
4230,2024,ELK-1-144,0.0,1.86,4.0,10.0,Elk_Harvest_Report_2024_Corrected.pdf
4231,2024,ELK-1-145,0.0,1.75,3.5,10.0,Elk_Harvest_Report_2024_Corrected.pdf
4232,2024,ELK-3-154,27.0,3.3,4.0,35.0,Elk_Harvest_Report_2024_Corrected.pdf
4233,2024,ELK-3-155,27.0,2.9,4.43,35.0,Elk_Harvest_Report_2024_Corrected.pdf
4234,2024,ELK-3-156,6.0,2.69,3.56,22.0,Elk_Harvest_Report_2024_Corrected.pdf
4235,2024,ELK-1-105,29.0,3.39,3.52,4.0,Elk_Harvest_Report_2024_Corrected.pdf
4236,2024,ELK-2-163,56.0,4.67,5.11,10.0,Elk_Harvest_Report_2024_Corrected.pdf
4237,2024,ELK-2-164,60.0,4.5,4.8,10.0,Elk_Harvest_Report_2024_Corrected.pdf
4238,2024,ELK-2-171,30.0,4.1,6.1,10.0,Elk_Harvest_Report_2024_Corrected.pdf
4239,2024,ELK-2-172,30.0,3.4,6.3,10.0,Elk_Harvest_Report_2024_Corrected.pdf
4240,2024,ELK-1-165,80.0,4.8,1.9,10.0,Elk_Harvest_Report_2024_Corrected.pdf
4241,2024,ELK-1-166,88.0,4.25,2.63,10.0,Elk_Harvest_Report_2024_Corrected.pdf
4242,2024,ELK-1-173,62.0,4.38,3.38,15.0,Elk_Harvest_Report_2024_Corrected.pdf
4243,2024,ELK-1-174,46.0,4.08,2.92,15.0,Elk_Harvest_Report_2024_Corrected.pdf
4244,2024,ELK-1-175,50.0,3.75,3.13,10.0,Elk_Harvest_Report_2024_Corrected.pdf
4245,2024,ELK-1-176,42.0,4.0,2.33,15.0,Elk_Harvest_Report_2024_Corrected.pdf
4246,2024,ELK-1-177,54.0,3.92,3.23,20.0,Elk_Harvest_Report_2024_Corrected.pdf
4247,2024,ELK-1-185,38.0,3.77,3.46,59.0,Elk_Harvest_Report_2024_Corrected.pdf
4248,2024,ELK-1-186,26.0,3.35,3.18,87.0,Elk_Harvest_Report_2024_Corrected.pdf
4249,2024,ELK-1-100,35.0,3.71,2.76,20.0,Elk_Harvest_Report_2024_Corrected.pdf
4250,2024,ELK-1-192,39.0,3.79,2.97,45.0,Elk_Harvest_Report_2024_Corrected.pdf
4251,2024,ELK-1-200,25.0,3.21,3.52,253.0,Elk_Harvest_Report_2024_Corrected.pdf
